gene_id,Chr,Start,End,Strand,Length,logFC,logCPM,LR,PValue,FDR
gene-LOC119070780,IV,16615737,16616205,+,469,0.5834424976668078,7.909084047996196,12.899128974024569,3.287350828028711e-4,0.013346301929418648
gene-LOC119071564,IV,49379822,49381595,+,1774,2.9469574610727807,2.0120318158580104,12.887965264077115,3.3070176815267843e-4,0.0133565817759074
gene-LOC119070595,X,30234888,30235678,-,626,-0.8956876927625985,4.37428175355735,12.846319028378334,3.38143766362048e-4,0.013525296893528809
gene-LOC119069388,X,485289,491597,-,6036,-2.775229771464755,2.8938314977714477,12.841333409403319,3.3904592029193083e-4,0.013525296893528809
gene-LOC119072858,IV,92351813,92355602,-,2638,-0.47868296381385805,6.786220108254352,12.831262689400724,3.4087563982394256e-4,0.013525296893528809
gene-LOC119070012,X,14933504,14935249,+,1074,-0.6167570104821954,5.57151217420945,12.826088664024473,3.4181956228674477e-4,0.013525296893528809
gene-LOC119070350,X,46670253,46682430,-,1423,-0.9616786125056525,5.050912144563248,12.70366763315005,3.649391112897917e-4,0.01436717359850468
gene-LOC119080560,III,49496763,49497718,+,795,0.43647003418401054,8.428127209157097,12.646547710085422,3.7625984450458745e-4,0.014738419537252558
gene-LOC119072083,IV,56192886,56195829,+,1240,0.4537073156699171,6.886319416168393,12.562769588336248,3.935081200480675e-4,0.015336978978873431
gene-LOC119067589,X,32685892,32687592,-,1701,-2.618988134450322,1.4846279144136811,12.426148431387094,4.233641164806086e-4,0.016399809974863067
gene-LOC119070591,X,30273925,30276668,-,1456,0.4674122774442497,6.219074040626363,12.41901008154894,4.2498545412730457e-4,0.016399809974863067
gene-LOC119067334,X,36880077,36881326,-,1060,0.7677597804875905,4.57030685436643,12.33715301873291,4.4403168743656395e-4,0.0170324548745207
gene-LOC119067712,X,65827681,65828796,+,975,0.5329252553113171,6.851030237300822,12.329943321574985,4.457499415525623e-4,0.0170324548745207
gene-LOC119069054,X,11149773,11154199,+,1648,-1.6698610382742634,1.9559114215720754,12.299333243176942,4.5312013628074905e-4,0.01722961688930946
gene-LOC119068174,X,18995746,18997753,+,1565,0.4724425836697634,6.150856877878271,12.267700182739757,4.6086588683698327e-4,0.017439075669389733
gene-LOC119067124,X,35450620,35451041,+,356,-2.516143928735851,0.24709463736064713,12.218782206113824,4.7310802039633054e-4,0.01781583100961061
gene-LOC119070453,X,45335124,45344686,-,3956,-3.2351781577893792,-0.27772268229361524,12.072295759597075,5.117664192721531e-4,0.01911608513449964
gene-LOC119070769,IV,16690781,16691258,-,478,0.4943258475688751,8.498616368305798,12.069473978793138,5.125416027082007e-4,0.01911608513449964
gene-LOC119084861,X,53304727,53308577,-,2417,-0.6516660122951176,6.59168415483338,12.032774981123094,5.227319569441504e-4,0.01938014621660048
gene-LOC119085763,X,50997783,51002210,+,2305,-0.6627837938445333,7.748896973978627,12.026146937473902,5.245940797566006e-4,0.01938014621660048
gene-LOC119068627,X,23980823,23982080,+,1056,0.5646972855571312,5.862801967720366,12.003638349185206,5.309679073095517e-4,0.019523088856028093
gene-LOC119067586,X,33046107,33049515,+,2333,-1.033304774810713,4.573543348281457,11.993452163696633,5.338780005806521e-4,0.01953792964566283
gene-LOC119067099,X,4266885,4275690,-,5735,-0.4290477224829176,7.72214105574078,11.94393481047311,5.482556710657531e-4,0.019970340915689465
gene-LOC119070519,X,29328468,29355787,-,4281,-2.0243400739883106,3.587409415473045,11.916639673538025,5.563474673621664e-4,0.02017083027017715
gene-LOC119069833,X,58914342,58915999,+,1375,0.5523807643092536,5.786464541849568,11.858770249132915,5.739042893703798e-4,0.020631297914246994
gene-LOC119070389,X,46231451,46320609,+,2861,-2.5016828977821874,-0.2971927288665796,11.857352208163153,5.743414557269528e-4,0.020631297914246994
gene-LOC119070593,X,30213107,30219639,+,5527,-0.9453589639211931,4.037384816554469,11.847166735019293,5.774914213472715e-4,0.02063186351667198
gene-LOC119083181,IV,638211,640527,-,1322,-0.43868737031466154,7.084954910811554,11.840216648654536,5.796508159270254e-4,0.02063186351667198
gene-LOC119067555,X,32111270,32112113,+,722,0.7489886695425951,4.413372600936987,11.739108682116825,6.120032620129777e-4,0.02168438830632346
gene-LOC119068057,X,18147966,18150393,+,1912,0.3839919280402041,7.484685079466625,11.718097049610392,6.189521506296756e-4,0.021831366579901906
gene-LOC119069649,X,63077632,63078593,-,720,0.37768425578841336,8.613165396079989,11.700921298671474,6.246916027303002e-4,0.0218381244501338
gene-LOC119085006,III,14676272,14679217,-,2093,-0.835870037202423,4.111952277389784,11.700756720865241,6.247468572648926e-4,0.0218381244501338
gene-LOC119070329,X,46915137,46941452,-,2052,-2.233090005714893,0.6401664548987851,11.690788574104282,6.281027324949735e-4,0.021857414284813925
gene-LOC119077552,associated_contig_56,12558,13047,-,490,0.4475549998190552,8.623949634497386,11.666005851291576,6.365251942176247e-4,0.02205206172856171
gene-LOC119068606,X,24190264,24201123,+,3755,-0.5919329921961363,5.461498643170949,11.58975484395918,6.631615402883669e-4,0.02282209648932352
gene-LOC119067786,X,69553115,69564250,+,2756,-2.5177490504523456,2.6518271060938043,11.585704371317854,6.646075565203899e-4,0.02282209648932352
gene-LOC119082074,IV,41460699,41461663,+,965,-2.3409218700509835,-0.008111535486522612,11.541074792941625,6.807527367884812e-4,0.02318715199906053
gene-LOC119078702,III,37379301,37392219,+,8873,-1.081310576121551,3.849970672215113,11.53988739073218,6.811876597543118e-4,0.02318715199906053
gene-LOC119084834,X,53316692,53330917,-,2656,-0.3805309645512545,7.403302035996753,11.49420608194615,6.981347214245051e-4,0.02366069631958268
gene-LOC119069980,X,13129952,13133113,+,875,0.37571341655356505,8.8374284711759,11.458639150324991,7.116239322622875e-4,0.024013456934997974
gene-LOC119083459,X,55083779,55084752,-,918,0.4201809330864542,7.049126504228928,11.428380910144536,7.23306880033276e-4,0.024302487628704253
gene-LOC119069974,X,13249193,13259305,-,2686,-0.7513512743193776,4.4370843547412875,11.393862057099572,7.368717355226937e-4,0.024651996473817158
gene-LOC119067619,X,64399907,64402310,+,2336,-2.800195022211153,0.9642144100342818,11.379074426194332,7.427611913862325e-4,0.024742835413913172
gene-LOC119068651,X,26312472,26316931,+,2241,-2.1630039058987967,2.587474609037122,11.317451952492346,7.678200369386353e-4,0.02546875399121984
gene-LOC119070434,X,45522537,45531926,-,4486,0.39896818682377655,6.789071776589602,11.308034424852378,7.717242410614826e-4,0.025489790080823124
gene-LOC119067587,X,33025074,33033901,+,1898,-0.3736229958884216,7.896751774231922,11.260031685372024,7.91938591322608e-4,0.026047094174513626
gene-LOC119073138,III,4158825,4168913,+,3356,1.9908721907498288,4.344767056395627,11.240909135902918,8.001395362698713e-4,0.026206250778250617
gene-LOC119068954,X,24993345,25066465,-,9595,-2.7713221380514383,0.3410711675758176,11.19343552708143,8.208721878973744e-4,0.026772797927447835
gene-LOC119068713,X,28612581,28636865,-,361,1.0964126712503401,3.1896785413582927,11.10227122967408,8.622206039276773e-4,0.028004206698401018
gene-LOC119071892,IV,53050844,53055326,-,2791,0.44622244493450874,9.927835075759313,11.063990236161256,8.802051204130515e-4,0.028469705035766544
gene-LOC119068523,X,47018554,47025356,+,1949,-2.3301660758600584,-0.17168080927339768,10.969188131835892,9.263933763466052e-4,0.029839819705048714
gene-LOC119069991,X,14630569,14709369,-,8059,-1.551484915695649,4.536329953144145,10.839275736789,9.936959254494217e-4,0.03187596600361416
gene-LOC119080190,III,51712792,51713652,-,791,0.8228918079645078,4.518160447559913,10.804384266973535,0.0010125999867175897,0.03233483925612554
gene-LOC119069969,X,13135660,13137359,-,1413,0.4120311183906214,7.603346704133455,10.790945888420765,0.0010199774969308426,0.03233483925612554
gene-LOC119081402,III,31354447,31367744,+,4912,-2.652152738123361,1.76186015583322,10.790097239609155,0.0010204452157802288,0.03233483925612554
gene-LOC119070754,IV,16733092,16735260,+,2169,-2.1126684046369766,2.881605777248638,10.76644289367086,0.0010335695698475342,0.03261811658688878
gene-LOC119069044,X,10833521,10852400,-,3505,-1.7106877097881135,2.9177186615402984,10.723749553205149,0.0010576912216564169,0.03324477045488616
gene-LOC119085487,III,12579947,12580270,-,324,-1.3323867710055881,2.7985076284505963,10.71450714755844,0.0010629876936214585,0.03327706454529827
gene-LOC119067879,X,43250701,43254880,-,2555,0.36933812020048107,7.39985447182943,10.686829927341392,0.0010790094688241084,0.0336435152379357
gene-LOC119068560,X,26401527,26403836,+,2310,-1.1732202096695665,2.8548216908558537,10.667134474962388,0.001090559327493596,0.03386816716259993
gene-LOC119068288,X,20968788,20970136,+,1234,0.3751086404116417,7.4197081259435915,10.645192285086196,0.0011035740755940373,0.03413634888593461
gene-LOC119069818,X,59652547,59653919,-,639,0.4085261965544388,6.602602305049327,10.616766237361011,0.0011206685808556921,0.034528109042569644
gene-LOC119068104,X,18257180,18259401,+,1940,-0.9795178877955654,4.184058070278396,10.601513840893565,0.0011299510571969884,0.03467704130256112
gene-LOC119070332,X,46817628,46903031,-,7094,0.4105630104562836,6.595896777609962,10.574595721983039,0.001146523395309988,0.03504764653506415
gene-LOC119067077,X,4896493,4899359,-,2676,-0.865008096533472,4.151717890021866,10.564199674642115,0.0011529894331290132,0.03508150161668926
gene-LOC119067570,X,32447328,32449552,-,1421,-0.9327381335684396,3.7848031007815592,10.558369233602239,0.0011566319327118847,0.03508150161668926
gene-LOC119067177,X,34773482,34997984,+,10262,0.412862904017923,6.995687370881575,10.532205639063898,0.0011731212228912964,0.03544372066836301
gene-LOC119068466,X,47884458,47888121,-,1829,-0.588947534661925,5.602964728354611,10.497531887353555,0.0011953410590688006,0.035975612183171045
gene-LOC119084842,X,53295479,53308658,-,2499,-0.5021448802901923,7.038532384120287,10.470394264852604,0.0012130282768495148,0.03636752083862295
gene-LOC119070343,X,46740241,46742445,+,1083,-0.3915362829122147,7.8667720121504185,10.427235690437819,0.0012417045404939204,0.03708462411168625
gene-LOC119069509,X,39355756,39358575,+,1235,0.49448827093496434,5.909022864245193,10.397697045879527,0.001261725749262731,0.03753874891413354
gene-LOC119081678,III,35404700,35407820,-,2114,-0.37358205777957354,7.0093175541146655,10.383163030031207,0.001271696477633722,0.03761432969594752
gene-LOC119082557,IV,2923842,2942997,-,4412,0.35663045767105167,6.956351615019852,10.379941944323996,0.001273917003172565,0.03761432969594752
gene-LOC119080899,III,44368266,44369034,-,765,-1.772928079637093,2.515845824569163,10.33636046378712,0.001304349491136385,0.03828233144136882
gene-LOC119069323,X,8368879,8370865,+,1864,-2.854398915178448,1.9326020194044862,10.333513274243572,0.0013063630742019378,0.03828233144136882
gene-LOC119081113,associated_contig_251,15335,16594,+,997,0.4737610389164571,6.622956228201115,10.305642313314689,0.0013262408364629434,0.03842174570821016
gene-LOC119074428,III,41490597,41491956,-,1106,0.3854697064306842,7.2744808783122314,10.305019877210283,0.001326688240248799,0.03842174570821016
gene-LOC119067604,X,35415141,35419334,+,1558,-0.4619999006589334,6.054871777578206,10.300010142852813,0.0013302947786871585,0.03842174570821016
gene-LOC119079920,III,54028615,54032983,-,3038,0.3570651359454308,8.798838437034627,10.299258695318315,0.0013308366056724494,0.03842174570821016
gene-LOC119069174,X,9182237,9191131,-,4073,-2.6549160695157124,-0.25586426120946437,10.285526421541885,0.0013407776210174675,0.03856590980011498
gene-LOC119081848,X,56583685,56586785,+,2648,0.37526255768762273,7.645232102857528,10.263816986534838,0.0013566470246064828,0.03887891013532181
gene-LOC119069624,X,62788419,62794879,+,2131,0.6032734763525175,5.800143684399958,10.24692153086767,0.0013691289264882145,0.03909289370687045
gene-LOC119078706,IV,18654056,18661829,-,1957,0.5090448346381169,6.169955965578582,10.22253360993762,0.0013873513921418385,0.03945894243405568
gene-LOC119069890,X,13830677,13857295,+,6894,-1.7939277486793146,2.6488325912020985,10.216267348004864,0.0013920730172373717,0.03945894243405568
gene-LOC119072793,IV,91977225,91981447,+,1130,0.38027767806166357,9.127276027855478,10.194771250489863,0.0014083943018150184,0.03977693327046402
gene-LOC119067594,X,32602947,32603840,-,542,-0.56312980116129,5.70283381125116,10.182813440540226,0.0014175572030002933,0.03989118555013461
gene-LOC119068969,X,23122374,23127812,+,3755,0.346399421130112,8.61614197655245,10.080339937142323,0.0014985968380904547,0.04201458477851163
gene-LOC119068746,X,28291958,28333059,-,8406,-0.7758866188270334,4.432615032964912,10.06993167388514,0.0015070862095951083,0.04201458477851163
gene-LOC119080564,X,49436651,49438891,-,2060,0.6529603491824321,5.187541817905552,10.067369726915544,0.0015091832890292824,0.04201458477851163
gene-LOC119085603,associated_contig_145,13141,18049,-,2650,0.36372981510933905,7.474024983890489,10.040085609605837,0.001531700849026584,0.04248970860555951
gene-LOC119072825,IV,91332605,91335080,-,2414,3.603881081494448,2.7647738129684236,10.011912909257735,0.001555308949500876,0.0429087175366709
gene-LOC119079468,III,55897986,55969847,+,3752,-0.6696438525790716,4.9298133943209415,10.00784254584213,0.0015587501630734389,0.0429087175366709
gene-LOC119069437,X,41162046,41181307,-,2759,-2.2056727622633567,2.5986044385627802,9.998556046070997,0.0015666301592995615,0.0429087175366709
gene-LOC119070300,X,36964828,36970265,-,1798,-1.0847475699139089,3.7788946841164304,9.995978830826795,0.0015688241819052221,0.0429087175366709
gene-LOC119085396,IV,11979567,11984442,+,3507,0.3898930353710809,7.155318925154728,9.982967633725226,0.0015799484236786166,0.04301980694194626
gene-LOC119083283,X,55530696,55539092,+,1874,-1.4362801928748505,2.769042806989028,9.978340638512432,0.0015839236167207924,0.04301980694194626
gene-LOC119081048,III,42359384,42390061,+,3456,-2.3394344422598636,0.6630286877964482,9.971910906877083,0.0015894644223171548,0.043020399902646604
gene-LOC119070613,X,29523314,29543344,-,2572,0.3615223259393125,8.109067956884507,9.953528114191476,0.001605414302733235,0.043301745639465636
gene-LOC119067056,X,2316873,2334976,-,618,-0.6990640866151331,4.850399415930056,9.810492523856173,0.0017351903005579149,0.046640718596030854
gene-LOC119069178,X,10743130,10749750,+,3756,-1.8131478959992138,1.4882891974304753,9.792551597039864,0.001752201561474774,0.04691177044293842
gene-LOC119067105,X,4251701,4254762,+,1886,-2.261016499905261,-0.2017934357734461,9.787197688222067,0.0017573107080613235,0.04691177044293842
gene-LOC119067333,X,36876503,36878871,+,1761,-0.6632045204228032,5.414240731601649,9.71935704229783,0.0018233729379487286,0.04850918788843119
gene-LOC119068402,X,54819445,54828451,+,1942,0.4321145032819761,6.682691932433584,9.673686146880208,0.0018692589568889992,0.04956079445221003
