gene_id,Chr,Start,End,Strand,Length,logFC,logCPM,LR,PValue,FDR
gene-LOC119069538,X,41798233,41807184,+,3331,1.0603636950304787,8.049863179145976,105.74245922402349,8.396878001150016e-25,2.1449322338072785e-23
gene-LOC119069613,X,62571130,62572916,-,1505,0.9071742020316766,7.068707076141846,105.73152513394506,8.443338478779704e-25,2.1540280479025652e-23
gene-LOC119084905,III,12715163,12716079,+,734,1.026864284051522,7.194920007871967,105.7167576638072,8.506495913586584e-25,2.1673546969559245e-23
gene-LOC119083294,IV,80409136,80424626,-,1957,-1.08362761855001,6.303453221247391,105.62356649271663,8.916100248164694e-25,2.2672218567025592e-23
gene-LOC119071285,IV,67923734,67924961,-,1152,0.9927123642758443,7.005690865012724,105.6224104760537,8.92130325516273e-25,2.2672218567025592e-23
gene-LOC119071886,IV,53693775,53696540,-,2649,-0.9666409651477033,6.222835689963432,105.31422068296227,1.0422547779568799e-24,2.6453545822107612e-23
gene-LOC119077381,III,63984092,63987988,-,2869,0.8728126074570662,8.185944347762028,105.23098261075378,1.0869695842311287e-24,2.755322133821129e-23
gene-LOC119084978,III,14249834,14252249,+,1488,-1.0594011868923132,5.865249945451169,105.2259002081419,1.0897611441865305e-24,2.7588748966599815e-23
gene-LOC119080934,III,44013640,44025341,-,3271,-1.104836653113272,7.811566113098031,105.22227293915105,1.0917578414665384e-24,2.7604088710099174e-23
gene-LOC119079699,III,55075377,55089460,+,4615,-0.8715165456981129,6.927015967516476,105.1396079959349,1.1382675265905761e-24,2.874342731268417e-23
gene-LOC119080457,III,48190737,48193538,-,1832,0.8119773894226062,9.104511398203206,105.0983909050768,1.1621926355108058e-24,2.931029152429285e-23
gene-LOC119069041,X,8128490,8130975,-,1672,-1.315634743832382,5.124760747044909,105.09354306334747,1.1650394968579319e-24,2.9344801946238875e-23
gene-LOC119067980,X,6911383,6912279,-,832,0.980236414347981,5.925446828231888,105.04448252457074,1.1942453511651163e-24,3.0042308909917907e-23
gene-LOC119070853,IV,15754252,15756574,+,853,-1.1313292104174075,5.634386527911785,105.01262302292413,1.213602419267259e-24,3.0490608629894373e-23
gene-LOC119076951,IV,64085373,64088945,+,2617,-1.0335430170032303,7.710668105355531,104.93587542511465,1.261530720865958e-24,3.165469247502849e-23
gene-LOC119083518,X,55060503,55065760,+,3471,0.99153000966252125,8.070687973138456,104.84010028236769,1.3240055567956778e-24,3.3180381680909866e-23
gene-LOC119068166,X,18895084,18904654,+,8285,1.0938639605712424,8.866848797136724,104.78036085109818,1.3645315229650805e-24,3.415286465045513e-23
gene-LOC119078503,IV,21422076,21423798,+,1638,-1.1667747612000547,5.710565700815443,104.74838609714183,1.3867298646459813e-24,3.466475359382045e-23
gene-LOC119066375,IV,72975133,72975945,-,623,-1.4084553571136729,4.799112977063588,104.72379910861387,1.404044624463464e-24,3.505343107717086e-23
gene-LOC119068173,X,18909980,18944366,+,1718,-1.0854735259544055,5.48380151902099,104.56736779049278,1.5193863484453861e-24,3.788540231651259e-23
gene-LOC119078927,IV,24848941,24851606,+,2172,0.9641604597367651,7.861498637433376,104.54800796512336,1.5343047331213433e-24,3.820938562483365e-23
gene-LOC119066395,IV,72715290,72719572,+,1491,-0.886846552245995,6.637170465452554,104.39565597472372,1.6569344038878307e-24,4.1211571489180026e-23
gene-LOC119068351,X,22281896,22307047,+,5880,-1.4097919679129756,8.212200026968887,104.33486379654576,1.7085604184049325e-24,4.2442437026910014e-23
gene-LOC119084569,IV,94868627,94878764,-,2478,0.905992019145307,8.740587748474997,104.31901929378076,1.722278206408115e-24,4.2676485461902916e-23
gene-LOC119070768,IV,16691372,16691858,+,487,1.6705699000331273,9.278095774013572,104.31901425028444,1.7222825904365295e-24,4.2676485461902916e-23
gene-LOC119081259,III,32720281,32724231,+,3346,0.8296014005508584,7.406984149973833,104.28179022183313,1.7549453038447344e-24,4.3431613953504103e-23
gene-LOC119084983,III,14328765,14348722,+,3296,0.8162408523624864,9.177473806830449,104.23813549431657,1.7940409213785474e-24,4.4343865762791294e-23
gene-LOC119076344,III,37779979,37783545,-,2169,10.549206500196131,1.168806651904204,104.21860802365143,1.811809859931264e-24,4.4727365795915086e-23
gene-LOC119085052,III,15612454,15616392,-,2761,0.8316924711225285,8.791414828923589,104.19580371074707,1.8327834772038854e-24,4.5188927273966106e-23
gene-LOC119069427,X,40886735,40891189,-,1768,-1.0827163718419657,5.76120268649836,104.1625168546795,1.8638348144270844e-24,4.58775147236857e-23
gene-LOC119067156,X,34349759,34351451,+,1065,-0.9058265157579672,6.669602252007256,104.16092352846991,1.8653342594727108e-24,4.58775147236857e-23
gene-LOC119081864,III,33398455,33399750,+,886,-1.0206186480755133,6.136034928335632,104.11288056453853,1.9111175724600168e-24,4.6945373240329715e-23
gene-LOC119073303,III,26193014,26206243,-,2860,-1.1132302077022322,5.565818132271238,104.0826645685352,1.9404863838791464e-24,4.760787855035018e-23
gene-LOC119083218,associated_contig_195,7,2973,-,876,0.8316891027232745,9.74635921626919,104.05160375882784,1.9711468980415793e-24,4.830039954608551e-23
gene-LOC119077481,III,61614494,61620819,+,4340,0.8439391032840661,10.330816617739751,103.96282459783966,2.061479833533725e-24,5.04169302014479e-23
gene-LOC119074208,IV,66491868,66493208,+,1281,-1.5187257535265761,5.0647874231131516,103.96174527008584,2.0626031501196944e-24,5.04169302014479e-23
gene-LOC119066712,IV,82153811,82154948,+,828,0.9327959637177828,6.2294998986586325,103.86619671648965,2.1645109020891275e-24,5.284281966133457e-23
gene-LOC119078284,IV,36271113,36272898,-,1695,0.9089775639905876,9.652458282429102,103.82047113776316,2.2150463541729234e-24,5.401012289634421e-23
gene-LOC119071744,IV,52581276,52583560,+,1805,0.9565159213140733,8.96331392052673,103.81328834631785,2.2230912527709785e-24,5.413977323312686e-23
gene-LOC119075043,III,41164868,41166553,+,636,0.9466623418938823,7.978197929907552,103.80956276549138,2.2272754958218183e-24,5.417520103072482e-23
gene-LOC119078244,IV,36391906,36402132,-,1876,0.8897761273314015,7.034939424941305,103.79454076651582,2.244226940615476e-24,5.452070540677598e-23
gene-LOC119080375,III,49595944,49606540,-,6946,0.9444623465885135,6.3360128565936815,103.68428980832769,2.3726517104916235e-24,5.757016032987499e-23
gene-LOC119072519,IV,30724464,30755733,+,2351,-1.5571864043081662,4.616386721939397,103.62182875799363,2.448644159672249e-24,5.934150095381538e-23
gene-LOC119077558,associated_contig_56,24084,24574,+,491,1.6069778719839434,8.156411371253611,103.61298913950874,2.459593630120291e-24,5.953416386661894e-23
gene-LOC119081625,III,36072905,36073824,+,920,0.8985952454231142,8.33436957965738,103.58527497973597,2.494241103894227e-24,6.029926605370599e-23
gene-LOC119066374,IV,72923729,72926580,+,726,-1.0315966797855354,8.013475809918233,103.53813748839092,2.5542959978913136e-24,6.167599387609099e-23
gene-LOC119071712,IV,51783959,51824624,+,8050,0.8422218261925049,8.389374122311153,103.4658162877599,2.649259512973446e-24,6.389125493742036e-23
gene-LOC119078762,IV,19278562,19280818,-,2257,9.31769762337249,2.2022241029585614,103.37881053638787,2.7681961927525985e-24,6.667858984678832e-23
gene-LOC119076306,IV,59260180,59283496,-,3766,-1.144934235612768,6.799642317090622,103.3360697831004,2.8285641985358152e-24,6.805011177277437e-23
gene-LOC119079060,IV,26457262,26459703,+,1909,0.8384601416239357,9.265699010654991,103.32904538928649,2.8386108370314985e-24,6.820913788547359e-23
gene-LOC119067613,X,66970251,66972368,-,1769,-1.2966908985107453,5.070847958534663,103.15720527499556,3.0958164473354305e-24,7.429959473605033e-23
gene-LOC119073998,III,17714461,17717734,-,2710,-1.0227788030828118,6.360575397712173,103.02184730513629,3.314726111674285e-24,7.945734766245316e-23
gene-LOC119073873,III,19385354,19425820,-,3068,-0.904356167861521,6.141913444735548,103.01758125342818,3.3218715582261225e-24,7.953257742783122e-23
gene-LOC119081860,III,33401654,33404654,-,2216,-1.9813653937690652,5.4797344296295964,102.76996513469823,3.764132189498183e-24,9.0012645418265e-23
gene-LOC119082194,III,29184701,29186637,-,1864,-0.9047879861723918,7.186206838517407,102.64639528250356,4.0063982406831736e-24,9.569072476664214e-23
gene-LOC119083093,IV,2338090,2339761,-,1234,0.9720432000737644,6.393457947507192,102.61527393762616,4.0698335976159354e-24,9.708901111235707e-23
gene-LOC119079333,III,36881719,36883125,+,1147,0.8849300319492264,6.347912601283995,102.60808972755807,4.084619482626071e-24,9.732476289455253e-23
gene-LOC119076891,III,38526041,38527784,-,1408,-0.932408609175551,6.229434004459762,102.58970281108131,4.122706935934413e-24,9.811449312281323e-23
gene-LOC119071161,IV,69888861,69891931,+,2403,-0.8570877700979374,6.297842180179213,102.52114420877902,4.2678803629396e-24,1.0144777178877267e-22
gene-LOC119078246,IV,36314827,36317837,+,2026,-0.9320540497076992,9.272834314594661,102.48305181339899,4.350739592597817e-24,1.0329363568646109e-22
gene-LOC119070839,IV,15736781,15738604,-,1277,-1.1441748071844262,5.556906844522545,102.44599552917144,4.4328887089699e-24,1.0511824981557297e-22
gene-LOC119082643,X,56012374,56013805,+,1124,0.9276457224782304,7.077847569304929,102.39783040530386,4.541987815711386e-24,1.0757681881412839e-22
gene-LOC119079015,IV,26708444,26714503,-,5993,9.727331275270583,2.9340415260401578,102.3230003249513,4.716837282437813e-24,1.1158496589013794e-22
gene-LOC119073713,III,21426213,21427599,-,1317,-1.7194992171910333,7.735128755904856,102.21551546082195,4.979834370611443e-24,1.1766637212844754e-22
gene-LOC119076232,IV,58542782,58544054,+,938,-1.2434469502184395,8.11144613881604,102.19025147539473,5.0437503040738624e-24,1.1903490610613321e-22
gene-LOC119070413,X,45777204,45867289,-,8718,-1.296355760438228,6.684783135603402,102.07854069339542,5.336350359798556e-24,1.2579083365947951e-22
gene-LOC119084879,III,13380094,13381288,+,1195,0.8967346013987275,7.7537107471303814,102.07605487249327,5.343050930130211e-24,1.257993770595782e-22
gene-LOC119084812,III,12171035,12178515,-,2686,0.883673594237251,8.838001753885568,101.98519904726838,5.5938156956299286e-24,1.3154745725931615e-22
gene-LOC119082016,IV,41293663,41296035,+,1286,0.9132387122707781,7.676475447950397,101.91910727607124,5.783595782635937e-24,1.3584947821746517e-22
gene-LOC119067257,X,33095201,33099489,-,1847,0.8425413325681109,8.123417566651119,101.91653625728063,5.791107106366817e-24,1.358651227507903e-22
gene-LOC119082229,IV,43614551,43627824,-,2934,-0.877344126321921,6.133484930946297,101.91359084681486,5.7997242211894934e-24,1.3590664267080172e-22
gene-LOC119075475,III,60861048,60866690,-,4633,0.794814470423103,8.556540579562862,101.86030714378987,5.9578448099193636e-24,1.3944729220198057e-22
gene-LOC119067664,X,64402330,64409472,+,7143,9.563241779744839,3.8496498720050516,101.85102482915842,5.9858280054976784e-24,1.3993723704725314e-22
gene-LOC119072652,IV,88971236,88975408,+,1330,0.9482119183400296,8.01258657161375,101.80245041565665,6.134422415978787e-24,1.432423718968788e-22
gene-LOC119067444,X,38539647,38541431,+,1532,-1.0573092171032201,6.658817585670496,101.59723943609009,6.804004887246199e-24,1.5869082138902767e-22
gene-LOC119084005,X,54222170,54225395,+,2663,0.7656692674048841,8.708995868290783,101.54771333804578,6.976264898958027e-24,1.6251749497009263e-22
gene-LOC119067882,X,43604121,43610598,-,4304,0.861246960464015,7.530359241310162,101.5445153529175,6.987536778485142e-24,1.6258924968273517e-22
gene-LOC119085074,III,16036679,16041950,+,1797,-1.0515164940461939,7.424925357827261,101.39025631824622,7.553442853765662e-24,1.7555121049360754e-22
gene-LOC119078316,IV,35949249,35956002,-,2110,-1.4557238028128592,5.492959431264775,101.37262303181564,7.62098356451583e-24,1.7691377986960257e-22
gene-LOC119074199,IV,66469684,66473645,-,2652,0.8190346275978961,9.356752650234016,101.35607444034665,7.684918920586035e-24,1.78189568616579e-22
gene-LOC119072277,IV,30296720,30297589,-,746,0.9367111725711822,6.517563872289299,101.32810675897616,7.794193675933433e-24,1.8051243416560884e-22
gene-LOC119080348,III,50067808,50070171,+,1920,0.8682516920672769,7.890003947454934,101.19727800986976,8.326367167691425e-24,1.9261274538967296e-22
gene-LOC119083128,IV,2706850,2725305,+,4903,-2.279554191081218,4.519908782064621,101.10455200289299,8.725414378592555e-24,2.0160887611909782e-22
gene-LOC119077129,IV,61717826,61721984,-,1597,-1.0947091074182924,6.320595120058152,100.94461406791237,9.459178686965466e-24,2.1830904485917506e-22
gene-LOC119083255,IV,80391760,80394064,-,1984,0.8733306450012727,7.112926468504174,100.92418618040185,9.557238111914607e-24,2.2031598379242874e-22
gene-LOC119069337,X,8136129,8158905,+,5002,-1.0772392794598493,7.271484746357266,100.88411304107281,9.752563475405921e-24,2.2455786526665514e-22
gene-LOC119084646,IV,96199872,96202995,+,1638,-2.060414569734995,4.182104486917001,100.86369782418936,9.853601842982711e-24,2.266214245417391e-22
gene-LOC119078489,IV,24068038,24069895,-,1532,8.563229062456402,1.0407511085417847,100.84564029902535,9.943843834542153e-24,2.284321903101767e-22
gene-LOC119071513,IV,48822368,48828290,+,1874,0.8883579177848593,9.197030782797635,100.8170807028944,1.0088260177752679e-23,2.314818358474395e-22
gene-LOC119075514,IV,28619001,28619500,+,500,1.9412655177236455,4.115432320411243,100.7818516648602,1.0269294737657277e-23,2.3536369740533676e-22
gene-LOC119066893,IV,77577280,77578080,-,683,-1.1273011270318458,5.570331377337676,100.77050279987168,1.0328303337520483e-23,2.3644309647417137e-22
gene-LOC119085715,X,49888092,49891844,+,2645,0.9329777835563474,8.351853852603657,100.7590593074398,1.0388147347022571e-23,2.3753911122546543e-22
gene-LOC119067260,X,34591498,34596832,+,3530,-0.982457489666143,7.258239203478386,100.75437945492114,1.0412720546354947e-23,2.37827016575435e-22
gene-LOC119084782,X,53389611,53390620,-,940,-1.7280664401488195,7.838970980743103,100.72430292417906,1.0572041329584102e-23,2.4118836357423594e-22
gene-LOC119073719,III,21954903,21955804,+,701,-0.9018108408284433,6.048750444323182,100.71609798485787,1.0615926099185652e-23,2.4191148245308475e-22
gene-LOC119067580,X,33059319,33073430,+,3674,0.7624678537692244,8.855039722012858,100.70341663034921,1.0684112024824417e-23,2.4318607278522365e-22
gene-LOC119085067,III,15955789,15956582,-,175,9.947981402726244,0.5814044541357117,100.60753502908315,1.1214031896134041e-23,2.54955446820697e-22
gene-LOC119070242,III,28689367,28695364,+,3432,-1.2178048750839188,5.3993511017822655,100.59581489716507,1.1280584406329739e-23,2.5617510217028906e-22
gene-LOC119072659,IV,88804166,88805230,-,674,-0.9250626720491477,8.10005484038474,100.55155238075433,1.1535510983872672e-23,2.616649394376055e-22
gene-LOC119069188,X,9050183,9056216,+,3055,-2.3061671794646927,8.189947374495816,100.53222137238473,1.1648646626569313e-23,2.639296098677485e-22
gene-LOC119083184,IV,1072857,1074860,-,1512,8.885567201383992,3.2944394716817422,100.52826246490899,1.1671952879826424e-23,2.6415612401230886e-22
gene-LOC119071227,IV,69881355,69884794,-,2299,0.7574508540801524,10.780651344270833,100.45538958200851,1.2109386740386278e-23,2.7374385879634035e-22
gene-LOC119069083,X,12172490,12175122,+,1554,-1.3561980637025675,5.153484889855321,100.28182019325806,1.3218453432416884e-23,2.984753853545055e-22
gene-LOC119066445,IV,71647296,71650565,-,1599,0.8749871076301705,8.570145870376836,100.26568120947273,1.33266031821178e-23,3.00575477225766e-22
gene-LOC119085389,IV,12133648,12136556,+,2851,-1.4504390037646997,5.818559609694445,100.26243129647014,1.3348488156012127e-23,3.007273472423708e-22
gene-LOC119067510,X,31132035,31134012,+,1744,-0.9792805767881904,6.829065172197098,100.13316240356367,1.4248766905121806e-23,3.2064572055879545e-22
gene-LOC119083896,III,70867849,70878376,-,3030,-0.9654193427537824,6.310171321589544,100.0654766986028,1.4744127599869594e-23,3.3141726455516616e-22
gene-LOC119085110,IV,7426603,7453549,-,5712,-0.9019448284215996,6.424184222859049,100.06027295281523,1.47829169572734e-23,3.319132757556136e-22
gene-LOC119083261,IV,80221387,80241608,+,5144,0.8263183301339134,7.9602161961554065,100.00966930899197,1.5165485952448428e-23,3.4011815275050443e-22
gene-LOC119081606,III,36307259,36331999,-,6178,-0.8714624562298128,8.057800130375066,99.99239721521651,1.5298318872926756e-23,3.427099695145037e-22
gene-LOC119081841,III,33989314,33993038,-,1280,-1.4187075581373352,5.3138904496949815,99.8204668727815,1.668570143965401e-23,3.730258875635065e-22
gene-LOC119081044,III,42399696,42402216,+,2270,-1.100301499151889,5.596792996072078,99.82005316404232,1.6689187230773567e-23,3.730258875635065e-22
gene-LOC119079597,III,55430767,55432321,+,1486,0.9042697453997813,8.255372043980307,99.77674670220726,1.7058132919450223e-23,3.8084344452783803e-22
gene-LOC119072678,IV,94048056,94050271,-,1436,-1.3070632578300825,4.972840461049357,99.71241236827045,1.7621338671741584e-23,3.925985508461197e-22
gene-LOC119084699,IV,96534759,96537696,-,2020,-1.0671101898196358,6.201659072153687,99.71208974082721,1.7624209431876895e-23,3.925985508461197e-22
gene-LOC119073320,III,26131635,26134353,+,2319,-0.9217798461443569,6.588261725314474,99.69752445450779,1.775430073130275e-23,3.9480134638690504e-22
gene-LOC119082717,IV,4639841,4641072,-,1029,-1.4379081623885739,4.399803788522264,99.696567881692,1.776287798889088e-23,3.9480134638690504e-22
gene-LOC119072577,IV,89869202,89872202,-,2943,6.869281987907246,4.65286632797742,99.67774237398012,1.793252573884351e-23,3.9812614190667336e-22
gene-LOC119079505,III,57029390,57032538,-,2100,0.8208528781086222,8.493662140778142,99.62089935281423,1.8454669235659153e-23,4.092606424462155e-22
gene-LOC119072926,IV,90590211,90592089,+,1450,-1.747786396068031,4.372986600534467,99.56506779860796,1.8982321977796036e-23,4.20492328811714e-22
gene-LOC119079471,III,56246138,56332955,-,8134,-1.1354821544191498,5.588947562013086,99.56144021214307,1.9017123036082854e-23,4.207935986846962e-22
gene-LOC119067324,X,36769896,36797539,+,2298,-1.4818870727706248,7.394769270647991,99.53456864572279,1.9276908950106962e-23,4.260669140776425e-22
gene-LOC119082111,IV,40849564,40856871,+,4233,0.8645392457855613,7.759787857123072,99.46616529178749,1.995434227837096e-23,4.405492608911088e-22
gene-LOC119085395,IV,12120823,12125478,+,2495,-0.8935631257289319,5.962544040246794,99.45281415954287,2.0089316891881833e-23,4.43036401855634e-22
gene-LOC119070258,X,29979658,29985860,+,917,-0.9087364799899073,9.588515055043377,99.43758618791094,2.024438069760661e-23,4.45960563913536e-22
gene-LOC119084688,IV,96474553,96479832,+,2016,-1.0152124486763492,5.832484299554813,99.42861247794828,2.0336318432260598e-23,4.474891887400314e-22
gene-LOC119079523,III,56988298,56996658,+,2188,-1.2211243660844024,5.626012149720509,99.41965655356985,2.042849031321853e-23,4.490195744593149e-22
gene-LOC119072344,IV,33012375,33017894,+,3444,0.8603238498738659,8.125856184307919,99.27021447404016,2.2029649621359308e-23,4.836775284123225e-22
gene-LOC119067906,X,43664411,43668392,-,2366,-0.9015426718976041,6.480794343083932,99.2425721786731,2.2339289218485634e-23,4.898312182566006e-22
gene-LOC119085380,IV,11599496,11600592,-,1027,0.9024213165462941,8.040718476452474,99.24080032308991,2.2359284751132613e-23,4.898312182566006e-22
gene-LOC119073091,III,4192309,4198162,-,3963,8.586728747730806,1.05357921898504,99.17042530578075,2.3168116541375172e-23,5.06990933972673e-22
gene-LOC119070764,IV,16698989,16717301,-,4115,0.8705393026123946,8.246419068967686,99.11611393294643,2.3812278966886402e-23,5.205133402365212e-22
gene-LOC119080689,III,45412598,45416359,+,2554,0.961346544888629,5.878130367781343,99.10813326993359,2.390843172737446e-23,5.22040212238645e-22
gene-LOC119067032,X,4029475,4032268,+,1372,-1.3620739686710988,5.424734120827078,99.08114667033921,2.4236458165868638e-23,5.286211227210558e-22
gene-LOC119071004,IV,14048804,14054863,+,1291,-0.8975235598097351,6.326578219855982,99.02571900807663,2.4924375729188096e-23,5.43028550464243e-22
gene-LOC119084654,IV,96259960,96302324,+,2738,-1.5984267300344435,4.704528126975803,98.9560197338868,2.581720622655791e-23,5.61863935509563e-22
gene-LOC119082888,III,1291967,1293474,+,1259,10.600591856214987,1.2195441981851243,98.94004896931888,2.6026251671292105e-23,5.657777109225561e-22
gene-LOC119086068,IV,72453436,72454566,+,1070,-2.036101764473161,3.8463492459127173,98.93793472297158,2.605405218577269e-23,5.657777109225561e-22
gene-LOC119075684,IV,57913648,57922417,+,2338,-0.9693539659684902,6.630696713075291,98.90588672923383,2.6479111387838246e-23,5.743796752194683e-22
gene-LOC119071174,IV,68372749,68386603,+,3987,0.7744128354217389,9.654765048965015,98.86455530936504,2.7037555437802055e-23,5.858530571282699e-22
gene-LOC119067483,X,30902710,30908811,-,3019,0.7585660414133629,9.011239180185866,98.82928633226481,2.752339286400327e-23,5.957298817499857e-22
gene-LOC119085973,IV,76576140,76578690,+,1733,0.8897683969508636,7.098843813473446,98.74469543466542,2.8724534840645204e-23,6.210507271428388e-22
gene-LOC119073519,III,23115138,23120026,+,2546,-1.7158572398187353,4.384264762111441,98.72827412441428,2.8963714936373173e-23,6.255406028913326e-22
gene-LOC119084974,III,14202861,14204870,+,1387,-1.10943514789538,5.59358846528948,98.72577981613226,2.900021895520567e-23,6.25648201981437e-22
gene-LOC119066525,IV,87317592,87350391,+,11303,-0.9174394773443512,9.003149615099767,98.67897044461917,2.96938695380243e-23,6.399173969497353e-22
gene-LOC119085897,IV,83056301,83058899,+,2456,-1.1105014281926053,5.4322067848510605,98.6217597385137,3.0564228766446634e-23,6.579596665471072e-22
gene-LOC119078744,IV,19567933,19571662,+,1957,-0.9116833887187302,7.0576225389358616,98.6020550214224,3.086987128542988e-23,6.638192906535344e-22
gene-LOC119083154,IV,513758,514736,-,834,0.8687667503108338,6.809783062584914,98.58539158000475,3.11307246382074e-23,6.687041370337018e-22
gene-LOC119067953,X,42055339,42057150,+,1625,0.7960874445013483,8.00328005559115,98.49351293953862,3.260911235867066e-23,6.997034184809678e-22
gene-LOC119085983,IV,76570466,76572129,-,1099,0.8147292339759572,6.729036439868277,98.37548964279512,3.4611684077518283e-23,7.418711723224438e-22
gene-LOC119067860,X,43036159,43074751,+,5118,-1.0015760987345887,5.920983441515154,98.2195395914352,3.7447659860297e-23,8.017919664586567e-22
gene-LOC119081343,III,31982402,31993131,-,3997,-0.9353710434517372,8.391179955092712,98.20375906560307,3.7747274136423024e-23,8.073360959695304e-22
gene-LOC119073292,III,26489769,26490528,+,639,-1.4212003548216987,5.932919004128537,98.19494209181889,3.791571894280223e-23,8.095716721611336e-22
gene-LOC119068439,X,47513852,47515042,-,950,-1.1727444760318073,5.750313738145866,98.19402010931503,3.793337641625626e-23,8.095716721611336e-22
gene-LOC119085999,IV,71464188,71466525,+,1960,0.848502276866691,7.16812047928901,98.10637886436851,3.964995408935641e-23,8.452978397052051e-22
gene-LOC119067146,X,35238411,35244363,-,1505,0.9323814356528407,8.605428010582342,98.050844176611335,4.077767490976493e-23,8.684069652457234e-22
gene-LOC119080480,III,48266719,48269506,-,1902,-0.9834476165031649,8.701456361730076,98.00703359671678,4.1689910825529976e-23,8.868824759540395e-22
gene-LOC119072341,IV,33035734,33038389,+,1393,-0.761626073980082,8.844359561741783,97.97618030262052,4.2344568818966046e-23,8.99206493739701e-22
gene-LOC119071930,IV,54266518,54268097,+,1443,0.8745813450170757,9.436492039998436,97.97546637379362,4.2359838353820055e-23,8.99206493739701e-22
gene-LOC119084235,X,53938937,53940068,-,1132,0.9372224706408123,7.411042905207356,97.97268606400104,4.241935622190517e-23,8.99507887064502e-22
gene-LOC119068990,X,23144458,23146133,-,1480,0.8320923945407941,8.275619764968043,97.91174376792846,4.3745160225411385e-23,9.266317397587675e-22
gene-LOC119081448,III,30610695,30615454,-,1816,-1.2239750332010229,4.947876719755206,97.86115316887849,4.48771909366901e-23,9.495975327413914e-22
gene-LOC119070506,X,29447656,29449798,+,1384,0.8756313960818024,10.418310279966832,97.67547988050396,4.928882445524406e-23,1.0418366217121235e-21
gene-LOC119081313,III,32330508,32332766,+,1033,0.8987803901654997,8.08494999858554,97.56999688343812,5.198569513550946e-23,1.0976724223931828e-21
gene-LOC119081774,III,34620341,34633567,+,2081,-1.1360399490066886,5.707705539904058,97.44307771270111,5.542696922120131e-23,1.169090844954733e-21
gene-LOC119067753,X,68157118,68165524,+,8407,10.034047908493612,3.2575987988017405,97.42277567032704,5.59981947603636e-23,1.1798855303648586e-21
gene-LOC119077049,IV,62612416,62613341,-,550,-0.9041153652361691,7.938445309549563,97.33999625784296,5.838890418431271e-23,1.228953308854972e-21
gene-LOC119081043,III,42405715,42431520,+,6616,-0.8551990779751057,6.9225490732331565,97.29706923209048,5.966858223152245e-23,1.2545572247153154e-21
gene-LOC119080862,III,44680500,44682406,-,1137,0.8175855326487407,7.688556825764849,97.29166660116466,5.983161244497365e-23,1.256653802971256e-21
gene-LOC119085361,IV,11344939,11345925,+,987,0.9188056388579745,6.54434626216388,97.1952725629671,6.281645762146294e-23,1.3179503708993618e-21
gene-LOC119082787,associated_contig_533,135,6787,+,6496,9.169087042203742,3.453949535377597,97.17022039614656,6.361628894634017e-23,1.3333221784656384e-21
gene-LOC119084678,IV,94599028,94602062,+,2600,-1.5056258325458753,4.601722646951381,97.16007692916935,6.394302552128313e-23,1.3387565090152192e-21
gene-LOC119070552,X,29552163,29556370,+,3648,-0.8789080733460929,7.72487632121134,97.13684093502764,6.469783273138963e-23,1.3531323330375356e-21
gene-LOC119069682,X,62037373,62042704,+,2084,-2.2429297451114243,3.3044947660925605,97.09385634003247,6.611773185432288e-23,1.3813734124680007e-21
gene-LOC119081970,IV,42587935,42591984,+,1599,0.872937949849695,7.7240723630216435,96.92332896201731,7.206455652577121e-23,1.5040350346198812e-21
gene-LOC119080082,III,53119382,53120473,-,946,-1.2600093360943416,5.300621493526462,96.91162346954458,7.249186035063253e-23,1.5113639120161286e-21
gene-LOC119081612,III,36265005,36267510,-,1833,-1.0332591192674214,5.729270995497959,96.89349652145694,7.315858284060539e-23,1.523663748394896e-21
gene-LOC119085913,IV,82870177,82891850,+,4404,-0.8811652155006623,6.644437228323517,96.86513723396526,7.421398309989139e-23,1.5440242521662938e-21
gene-LOC119080960,III,43613920,43619637,-,4833,-0.8375219626572248,7.548389425557876,96.84127038329225,7.511398791433332e-23,1.5611124943703537e-21
gene-LOC119083201,IV,2205315,2210822,+,1567,-0.9204618192439534,6.373996002869192,96.80505471637568,7.650055335356834e-23,1.588266718579105e-21
gene-LOC119067515,X,31322903,31326403,-,3319,0.794672156709813,8.374704324747695,96.77412110650856,7.770514209903959e-23,1.6115900317468524e-21
gene-LOC119069487,X,39706369,39720166,-,2876,-2.035739283933642,4.601205815383296,96.63770531596553,8.324772130891811e-23,1.7247398460745373e-21
gene-LOC119074194,IV,66442779,66444468,+,1552,0.9559354853230196,5.750786570153404,96.47381204679843,9.043210574850767e-23,1.871633404480063e-21
gene-LOC119066710,IV,82162703,82165543,-,1857,-1.1827713780949027,6.118507378671267,96.44369449084382,9.181825827681302e-23,1.8983424898731093e-21
gene-LOC119067341,X,37092243,37094055,+,1389,-1.415277295233479,5.579138863402073,96.44088248695954,9.194875974826975e-23,1.8990624177769595e-21
gene-LOC119068247,X,20389812,20391379,-,1501,-1.097506264998443,5.8560623775317655,96.42033594624381,9.290794510276723e-23,1.914905402462896e-21
gene-LOC119067268,X,34342991,34347433,-,3772,0.8150420817382017,9.218754314098495,96.42031768530663,9.290880202397063e-23,1.914905402462896e-21
gene-LOC119075477,III,39374096,39391191,-,6131,-1.3215376273884847,5.728781774872968,96.36254668308398,9.56597515205744e-23,1.969558867407013e-21
gene-LOC119085292,IV,10427300,10427862,+,563,-1.323995721023805,5.141823320352785,96.35231116084402,9.615557617603893e-23,1.977715933618674e-21
